text,label,temp_list
gila sih ini pendukungnya prabowo cuman karena perbedaan dukungan politik sampe doxxing data anaknya pak anies yg gada hubungannya dengan pilpres serem bgt kalo orangorang begini diberikan kekuasaan tolong ditindak akun atas nama dibawah,Politik,"['gila', 'sih', 'ini', 'pendukungnya', 'prabowo', 'cuman', 'karena', 'perbedaan', 'dukungan', 'politik', 'sampe', 'doxxing', 'data', 'anaknya', 'pak', 'anies', 'yg', 'gada', 'hubungannya', 'dengan', 'pilpres', 'serem', 'bgt', 'kalo', 'orangorang', 'begini', 'diberikan', 'kekuasaan', 'tolong', 'ditindak', 'akun', 'atas', 'nama', 'dibawah']"
bulan januari ini serangan dari kubu dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup membagikan informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan 02 berkuasa asal bukan prabowo,Pertahanan dan Keamanan,"['bulan', 'januari', 'ini', 'serangan', 'dari', 'kubu', 'dkk', 'akan', 'semakin', 'sengit', 'termasuk', 'doxxing', 'akun', 'akun', 'sosmed', 'kita', 'berharap', 'cepu', 'di', 'grup', 'login', 'tertutup', 'membagikan', 'informasi', 'kepada', 'kita', 'agar', 'kita', 'bisa', 'counter', 'serangan', 'mereka', 'jangan', 'biarkan', '02', 'berkuasa', 'asal', 'bukan', 'prabowo']"
anies kritik bayar kuliah pakai pinjol anggaran pendidikan kian minim,Politik,"['anies', 'kritik', 'bayar', 'kuliah', 'pakai', 'pinjol', 'anggaran', 'pendidikan', 'kian', 'minim']"
kemampuan komunikasi publik pak anies baswedan yg bagus seringkali direduksi jadi sekadar omong doang kita pun gak akan bisa ngomong sebagus belio kalo emg gak punya wawasan luas implementasi emg soal lain tapi public speaking bukan skill remeh yg bisa dianggap sebelah mata,Politik,"['kemampuan', 'komunikasi', 'publik', 'pak', 'anies', 'baswedan', 'yg', 'bagus', 'seringkali', 'direduksi', 'jadi', 'sekadar', 'omong', 'doang', 'kita', 'pun', 'gak', 'akan', 'bisa', 'ngomong', 'sebagus', 'belio', 'kalo', 'emg', 'gak', 'punya', 'wawasan', 'luas', 'implementasi', 'emg', 'soal', 'lain', 'tapi', 'public', 'speaking', 'bukan', 'skill', 'remeh', 'yg', 'bisa', 'dianggap', 'sebelah', 'mata']"
keb3rsamaan slankers dan mas ganjar mahfud menciptakan harmoni politik yang membanggakan ganjar pranowo terbukti mensejahterakan ganjarmahfud2024 slankganjarmahfud coblos3,Politik,"['keb3rsamaan', 'slankers', 'dan', 'mas', 'ganjar', 'mahfud', 'menciptakan', 'harmoni', 'politik', 'yang', 'membanggakan', 'ganjar', 'pranowo', 'terbukti', 'mensejahterakan', 'ganjarmahfud2024', 'slankganjarmahfud', 'coblos3']"
saatnya beraksi pilihlah pasangan capres cawapres no urut 3 ganjar pranowo dan mahfud md agar impian kita menjadi nyata suara kita adalah langkah awal perubahan jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['saatnya', 'beraksi', 'pilihlah', 'pasangan', 'capres', 'cawapres', 'no', 'urut', '3', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'agar', 'impian', 'kita', 'menjadi', 'nyata', 'suara', 'kita', 'adalah', 'langkah', 'awal', 'perubahan', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
capres cawapres ri 2024 no 3 ganjar pranowo dan mahfud md teman setia petani tembakau mari kita bersatu untuk mewujudkan harapan mereka akan hasil panen tembakau yang melimpah ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,"['capres', 'cawapres', 'ri', '2024', 'no', '3', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'teman', 'setia', 'petani', 'tembakau', 'mari', 'kita', 'bersatu', 'untuk', 'mewujudkan', 'harapan', 'mereka', 'akan', 'hasil', 'panen', 'tembakau', 'yang', 'melimpah', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat', 'jnk']"
nah ini baru riang gembira anak muda tinghoa bersama bpk hendry husada tokoh tionghoa terus bergerak untuk pasangan amin anies baswedan muhaimin iskandar panjang umur pejuang perubahan,Politik,"['nah', 'ini', 'baru', 'riang', 'gembira', 'anak', 'muda', 'tinghoa', 'bersama', 'bpk', 'hendry', 'husada', 'tokoh', 'tionghoa', 'terus', 'bergerak', 'untuk', 'pasangan', 'amin', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'panjang', 'umur', 'pejuang', 'perubahan']"
sebenernya anda menangkap hypenya ini sebagai apa gerakan politik saya sendiri bahkan sama sekali tidak menemukan narasi kampanye anies baswedan dalam hypenya aniesbubble yg diinisiasi fans kpop ini atau kaca mata pandang kita yg beda etalase nomer berapa,Politik,"['sebenernya', 'anda', 'menangkap', 'hypenya', 'ini', 'sebagai', 'apa', 'gerakan', 'politik', 'saya', 'sendiri', 'bahkan', 'sama', 'sekali', 'tidak', 'menemukan', 'narasi', 'kampanye', 'anies', 'baswedan', 'dalam', 'hypenya', 'aniesbubble', 'yg', 'diinisiasi', 'fans', 'kpop', 'ini', 'atau', 'kaca', 'mata', 'pandang', 'kita', 'yg', 'beda', 'etalase', 'nomer', 'berapa']"
ganjar mahfud hebat coblos3 3gm dulujokowisekarangganjar jabartetapuntuk02 keberhasilan jakarta adalah hasil dari sinergi yang baik antara pak ganjar pranowo dan mahfud md,Politik,"['ganjar', 'mahfud', 'hebat', 'coblos3', '3gm', 'dulujokowisekarangganjar', 'jabartetapuntuk02', 'keberhasilan', 'jakarta', 'adalah', 'hasil', 'dari', 'sinergi', 'yang', 'baik', 'antara', 'pak', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md']"
prabowo sistem ekonomi yang cocok untuk indonesia adalah ekonomi pancasila,Ekonomi,"['prabowo', 'sistem', 'ekonomi', 'yang', 'cocok', 'untuk', 'indonesia', 'adalah', 'ekonomi', 'pancasila']"
okee anies harus minta maaf atas kesalahan masa lalu nya tp jangan lupa jg lah prabowo dia harus mengakui kesalahan2 masa lalu nya jg dan minta maaf,Sosial Budaya,"['okee', 'anies', 'harus', 'minta', 'maaf', 'atas', 'kesalahan', 'masa', 'lalu', 'nya', 'tp', 'jangan', 'lupa', 'jg', 'lah', 'prabowo', 'dia', 'harus', 'mengakui', 'kesalahan2', 'masa', 'lalu', 'nya', 'jg', 'dan', 'minta', 'maaf']"
dki era dipimpin anies didaulat sebagai provinsi terbaik dalam pelayanan publik oleh ombudsman ri,Sosial Budaya,"['dki', 'era', 'dipimpin', 'anies', 'didaulat', 'sebagai', 'provinsi', 'terbaik', 'dalam', 'pelayanan', 'publik', 'oleh', 'ombudsman', 'ri']"
semangat positif warga jabar mengilhami langkahlangkah prabowo jabartetapuntuk02 berbuatbaik untukmasyarakat,Politik,"['semangat', 'positif', 'warga', 'jabar', 'mengilhami', 'langkahlangkah', 'prabowo', 'jabartetapuntuk02', 'berbuatbaik', 'untukmasyarakat']"
surat terbuka capres ri harus totalitas dalam mendukung kemerdekaan palestina kepada yth calon presiden republik indonesia 2024 2029 di tempat dalam surat terbuka ini kami ingin mengingatkan kepada para capres agar jika terpilih dan ditakdirkan menjadi presiden republik indonesia untuk lima tahun mendatang bapak dapat melakukan upaya yang lebih terhadap palestina dan juga tegas kepada israel baik politik maupun ekonomi ketegasan ini sangat dibutuhkan ketika dunia arab semakin mesra dengan israel suratterbuka capres2024 freepalestine stopgenocide capresbelapalestina,Politik,"['surat', 'terbuka', 'capres', 'ri', 'harus', 'totalitas', 'dalam', 'mendukung', 'kemerdekaan', 'palestina', 'kepada', 'yth', 'calon', 'presiden', 'republik', 'indonesia', '2024', '2029', 'di', 'tempat', 'dalam', 'surat', 'terbuka', 'ini', 'kami', 'ingin', 'mengingatkan', 'kepada', 'para', 'capres', 'agar', 'jika', 'terpilih', 'dan', 'ditakdirkan', 'menjadi', 'presiden', 'republik', 'indonesia', 'untuk', 'lima', 'tahun', 'mendatang', 'bapak', 'dapat', 'melakukan', 'upaya', 'yang', 'lebih', 'terhadap', 'palestina', 'dan', 'juga', 'tegas', 'kepada', 'israel', 'baik', 'politik', 'maupun', 'ekonomi', 'ketegasan', 'ini', 'sangat', 'dibutuhkan', 'ketika', 'dunia', 'arab', 'semakin', 'mesra', 'dengan', 'israel', 'suratterbuka', 'capres2024', 'freepalestine', 'stopgenocide', 'capresbelapalestina']"
ini prabowogibran gmn ceritanya ikutan acara antikorupsi yg digelar kpk wkwkwk yang satu kena pt tmi amp agrinas yang satunya hasil nepotisme kelakuannya penuh konflik kepentingan wkwk,Politik,"['ini', 'prabowogibran', 'gmn', 'ceritanya', 'ikutan', 'acara', 'antikorupsi', 'yg', 'digelar', 'kpk', 'wkwkwk', 'yang', 'satu', 'kena', 'pt', 'tmi', 'amp', 'agrinas', 'yang', 'satunya', 'hasil', 'nepotisme', 'kelakuannya', 'penuh', 'konflik', 'kepentingan', 'wkwk']"
gua nggak ingin 02 menang tapi kalau menang gua doakan kesehatan pak prabowo agak mengkhawatirkan dan mengingat siapa wakilnya,Politik,"['gua', 'nggak', 'ingin', '02', 'menang', 'tapi', 'kalau', 'menang', 'gua', 'doakan', 'kesehatan', 'pak', 'prabowo', 'agak', 'mengkhawatirkan', 'dan', 'mengingat', 'siapa', 'wakilnya']"
paslon 03 ganjar pranowo optimis mahfud md bisa membantu menciptakan regulasi hukum yang lebih ramah dan progresif untuk investorganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,"['paslon', '03', 'ganjar', 'pranowo', 'optimis', 'mahfud', 'md', 'bisa', 'membantu', 'menciptakan', 'regulasi', 'hukum', 'yang', 'lebih', 'ramah', 'dan', 'progresif', 'untuk', 'investorganjarmahfudrebound', 'ganjarpranowopilihanumat', 'jnk']"
pbnu gelar pertemuan untuk arahkan dukungan ke prabowogibran,Politik,"['pbnu', 'gelar', 'pertemuan', 'untuk', 'arahkan', 'dukungan', 'ke', 'prabowogibran']"
rfgibran yakin menang korupsi merupakan problem yg mengakar di negara indonesia pasangan prabowo gibran berkomitmen untuk memberantas korupsi hingga ke akar akarnya,Politik,"['rfgibran', 'yakin', 'menang', 'korupsi', 'merupakan', 'problem', 'yg', 'mengakar', 'di', 'negara', 'indonesia', 'pasangan', 'prabowo', 'gibran', 'berkomitmen', 'untuk', 'memberantas', 'korupsi', 'hingga', 'ke', 'akar', 'akarnya']"
erwin aksa ungkap berbagai hal soal citra gemoy prabowo hingga masa depan partai golkar airlanggahartarto kuningkeren prabowogibran partaigolkar golkarpedia,Politik,"['erwin', 'aksa', 'ungkap', 'berbagai', 'hal', 'soal', 'citra', 'gemoy', 'prabowo', 'hingga', 'masa', 'depan', 'partai', 'golkar', 'airlanggahartarto', 'kuningkeren', 'prabowogibran', 'partaigolkar', 'golkarpedia']"
bersama dukung ganjarmahfud ganjarmahfud2024,Politik,"['bersama', 'dukung', 'ganjarmahfud', 'ganjarmahfud2024']"
pasangan capres cawapres ganjar pranowo dan prof mahfud md komitmen untuk bikin regulasi hukum yang mendukung perkembangan investasi di indonesiaganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,"['pasangan', 'capres', 'cawapres', 'ganjar', 'pranowo', 'dan', 'prof', 'mahfud', 'md', 'komitmen', 'untuk', 'bikin', 'regulasi', 'hukum', 'yang', 'mendukung', 'perkembangan', 'investasi', 'di', 'indonesiaganjarmahfudrebound', 'ganjarpranowopilihanumat', 'jnk']"
apaapaan ini timses prabowogibran sampai nyamperin moderator debat mau intervensi lagi kuatir prabowo blunder tapi penguasa mah bebas lah ya,Politik,"['apaapaan', 'ini', 'timses', 'prabowogibran', 'sampai', 'nyamperin', 'moderator', 'debat', 'mau', 'intervensi', 'lagi', 'kuatir', 'prabowo', 'blunder', 'tapi', 'penguasa', 'mah', 'bebas', 'lah', 'ya']"
melalui kebijakan legislasi capres ganjar pranowo berkomitmen untuk memberikan perlindungan dan dukungan yang lebih baik bagi perempuan di tempat kerjaganjarmahfudrebound jnk,Politik,"['melalui', 'kebijakan', 'legislasi', 'capres', 'ganjar', 'pranowo', 'berkomitmen', 'untuk', 'memberikan', 'perlindungan', 'dan', 'dukungan', 'yang', 'lebih', 'baik', 'bagi', 'perempuan', 'di', 'tempat', 'kerjaganjarmahfudrebound', 'jnk']"
calon presiden ri no urut 3 ganjar pranowo tegas konstitusi atau aturan dasar negara harus dijaga bersamasamajnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi,"['calon', 'presiden', 'ri', 'no', 'urut', '3', 'ganjar', 'pranowo', 'tegas', 'konstitusi', 'atau', 'aturan', 'dasar', 'negara', 'harus', 'dijaga', 'bersamasamajnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
saya tidak mungkin memilih prabowo saya tidak mungkin berada di barisan bersama seseorang yang punya sejarah kelam melakukan penculikan aktivis di negeri ini nah ini baru anak muda,Politik,"['saya', 'tidak', 'mungkin', 'memilih', 'prabowo', 'saya', 'tidak', 'mungkin', 'berada', 'di', 'barisan', 'bersama', 'seseorang', 'yang', 'punya', 'sejarah', 'kelam', 'melakukan', 'penculikan', 'aktivis', 'di', 'negeri', 'ini', 'nah', 'ini', 'baru', 'anak', 'muda']"
perjuangan anies sia sia membimbingnya membantunya sebagai team sucses sampai menduduki kursi dki1 mengantarkannya menuju gerbang kursi ri1 sebaliknya anies ditendang dari menteri pendidikan anies ikut pilgub tak didukung bahkan diserang para buzzer peliharaannya,Politik,"['perjuangan', 'anies', 'sia', 'sia', 'membimbingnya', 'membantunya', 'sebagai', 'team', 'sucses', 'sampai', 'menduduki', 'kursi', 'dki1', 'mengantarkannya', 'menuju', 'gerbang', 'kursi', 'ri1', 'sebaliknya', 'anies', 'ditendang', 'dari', 'menteri', 'pendidikan', 'anies', 'ikut', 'pilgub', 'tak', 'didukung', 'bahkan', 'diserang', 'para', 'buzzer', 'peliharaannya']"
prabowo pahlawan tanpa tanda jasa yang selalu hadir di saat dibutuhkan 02untukmelanjutkan buktinyata tiadahenti,Politik,"['prabowo', 'pahlawan', 'tanpa', 'tanda', 'jasa', 'yang', 'selalu', 'hadir', 'di', 'saat', 'dibutuhkan', '02untukmelanjutkan', 'buktinyata', 'tiadahenti']"
pidato anies di batam kita tak ingin penguasa mengubah hukum demi keluarga,Politik,"['pidato', 'anies', 'di', 'batam', 'kita', 'tak', 'ingin', 'penguasa', 'mengubah', 'hukum', 'demi', 'keluarga']"
videotron calon presiden capres nomor urut 1 anies baswedan di jakarta mendadak ditake down terkait hal ini pemerintah provinsi pemprov dki jakarta akhirnya buka suara plt kepala dinas komunikasi informatika dan statistik kominfotik dki jakarta sigit wijatmoko mengatakan ditake downnya videotron anies yang dipasang di graha mandiri menteng jakarta pusat tidak ada kaitannya dengan pemerintah semua kebijakan penayangan konten termasuk menaikkan dan menurunkan sepenuhnya merupakan ranah pengelola bukan dari kami diskominfotik tegas sigit selasa 1612024 simak berita selengkapnya hanya di hardnews_politik newsone cariberitaditvone videotron aniesbaswedan pemprovdkijakarta politik tvonetvpemilu kamikabarkanandaputuskan maumemilih capres cawapres pemilu2024 pilpres2024 no02,Politik,"['videotron', 'calon', 'presiden', 'capres', 'nomor', 'urut', '1', 'anies', 'baswedan', 'di', 'jakarta', 'mendadak', 'ditake', 'down', 'terkait', 'hal', 'ini', 'pemerintah', 'provinsi', 'pemprov', 'dki', 'jakarta', 'akhirnya', 'buka', 'suara', 'plt', 'kepala', 'dinas', 'komunikasi', 'informatika', 'dan', 'statistik', 'kominfotik', 'dki', 'jakarta', 'sigit', 'wijatmoko', 'mengatakan', 'ditake', 'downnya', 'videotron', 'anies', 'yang', 'dipasang', 'di', 'graha', 'mandiri', 'menteng', 'jakarta', 'pusat', 'tidak', 'ada', 'kaitannya', 'dengan', 'pemerintah', 'semua', 'kebijakan', 'penayangan', 'konten', 'termasuk', 'menaikkan', 'dan', 'menurunkan', 'sepenuhnya', 'merupakan', 'ranah', 'pengelola', 'bukan', 'dari', 'kami', 'diskominfotik', 'tegas', 'sigit', 'selasa', '1612024', 'simak', 'berita', 'selengkapnya', 'hanya', 'di', 'hardnews_politik', 'newsone', 'cariberitaditvone', 'videotron', 'aniesbaswedan', 'pemprovdkijakarta', 'politik', 'tvonetvpemilu', 'kamikabarkanandaputuskan', 'maumemilih', 'capres', 'cawapres', 'pemilu2024', 'pilpres2024', 'no02']"
anies gak bermutu sore aurel cewe zenius udah sampe depok ahok dishub bekasi deres sekjen pbb kuli jepang kuala lumpur,Sosial Budaya,"['anies', 'gak', 'bermutu', 'sore', 'aurel', 'cewe', 'zenius', 'udah', 'sampe', 'depok', 'ahok', 'dishub', 'bekasi', 'deres', 'sekjen', 'pbb', 'kuli', 'jepang', 'kuala', 'lumpur']"
calon presiden ri no urut 3 ganjar pranowo mengajak kita semua untuk ikut serta menjaga integritas konstitusi atau aturan dasar negaraganjarpranowopilihanumat,Ideologi,"['calon', 'presiden', 'ri', 'no', 'urut', '3', 'ganjar', 'pranowo', 'mengajak', 'kita', 'semua', 'untuk', 'ikut', 'serta', 'menjaga', 'integritas', 'konstitusi', 'atau', 'aturan', 'dasar', 'negaraganjarpranowopilihanumat']"
program pasangan capres dan cawapres ri no 03 ganjar pranowo mahfud md bikin ekonomi kita lebih baik 7 tumbuh terus ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,"['program', 'pasangan', 'capres', 'dan', 'cawapres', 'ri', 'no', '03', 'ganjar', 'pranowo', 'mahfud', 'md', 'bikin', 'ekonomi', 'kita', 'lebih', 'baik', '7', 'tumbuh', 'terus', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat', 'jnk']"
momen capres nomor urut 3 ganjar pranowo besuk relawannya korban penganiayaan oleh oknum tni di boyolali tak hanya bertanya kondisi juga bertanya kronologi kejadian hingga relawan pendukungnya itu dipukuli ia pun meminta aparat keamanan termasuk institusi tni menangani kejadian ini ganjarmahfud2024 l3bihbaik,Pertahanan dan Keamanan,"['momen', 'capres', 'nomor', 'urut', '3', 'ganjar', 'pranowo', 'besuk', 'relawannya', 'korban', 'penganiayaan', 'oleh', 'oknum', 'tni', 'di', 'boyolali', 'tak', 'hanya', 'bertanya', 'kondisi', 'juga', 'bertanya', 'kronologi', 'kejadian', 'hingga', 'relawan', 'pendukungnya', 'itu', 'dipukuli', 'ia', 'pun', 'meminta', 'aparat', 'keamanan', 'termasuk', 'institusi', 'tni', 'menangani', 'kejadian', 'ini', 'ganjarmahfud2024', 'l3bihbaik']"
ndasmu menghina semalam kayaknya cuma mas anies yg justru bicara soal kesejahteraan tentara gaji yg akan naik tiap tahun tukin yg akan diperbaiki rumah dinas utk tentara dll jgn hasut dan menyesatkan dong,Politik,"['ndasmu', 'menghina', 'semalam', 'kayaknya', 'cuma', 'mas', 'anies', 'yg', 'justru', 'bicara', 'soal', 'kesejahteraan', 'tentara', 'gaji', 'yg', 'akan', 'naik', 'tiap', 'tahun', 'tukin', 'yg', 'akan', 'diperbaiki', 'rumah', 'dinas', 'utk', 'tentara', 'dll', 'jgn', 'hasut', 'dan', 'menyesatkan', 'dong']"
apa khabar kau abah saya tak tahu nama penulis dan pembaca puisi ini tapi memang sepanjang anies menjadi gubernur ada banyak air mata melihatnya memeluk dan dipeluk warganya yg miskin amp terpinggirkan,Sosial Budaya,"['apa', 'khabar', 'kau', 'abah', 'saya', 'tak', 'tahu', 'nama', 'penulis', 'dan', 'pembaca', 'puisi', 'ini', 'tapi', 'memang', 'sepanjang', 'anies', 'menjadi', 'gubernur', 'ada', 'banyak', 'air', 'mata', 'melihatnya', 'memeluk', 'dan', 'dipeluk', 'warganya', 'yg', 'miskin', 'amp', 'terpinggirkan']"
evaluasi pasal karet uu ite adalah salah satu program prioritas ganjar pranowo jika terpilih menjadi presidenjnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['evaluasi', 'pasal', 'karet', 'uu', 'ite', 'adalah', 'salah', 'satu', 'program', 'prioritas', 'ganjar', 'pranowo', 'jika', 'terpilih', 'menjadi', 'presidenjnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
ribuan pendukung aniesmuhaimin hadiri kampanye akbar di tegal tempofoto,Politik,"['ribuan', 'pendukung', 'aniesmuhaimin', 'hadiri', 'kampanye', 'akbar', 'di', 'tegal', 'tempofoto']"
prabowo dukungan kita yang mantap 02untukmelanjutkan buktinyata tiadahenti,Politik,"['prabowo', 'dukungan', 'kita', 'yang', 'mantap', '02untukmelanjutkan', 'buktinyata', 'tiadahenti']"
kira2 mau ngak ya ke papua,Sumber Daya Alam,"['kira2', 'mau', 'ngak', 'ya', 'ke', 'papua']"
bapak anies baswedan mempromosikan kebijakan lingkungan untuk menciptakan kota yang lebih hijau dan berkelanjutan,Sosial Budaya,"['bapak', 'anies', 'baswedan', 'mempromosikan', 'kebijakan', 'lingkungan', 'untuk', 'menciptakan', 'kota', 'yang', 'lebih', 'hijau', 'dan', 'berkelanjutan']"
baguuskalau bisa smua pada hengkang biar jokowi dan prabowo yang tinggal disitu,Sosial Budaya,"['baguuskalau', 'bisa', 'smua', 'pada', 'hengkang', 'biar', 'jokowi', 'dan', 'prabowo', 'yang', 'tinggal', 'disitu']"
tegaskan bukan anti barat prabowo aku suka burger king tempobisnis,Politik,"['tegaskan', 'bukan', 'anti', 'barat', 'prabowo', 'aku', 'suka', 'burger', 'king', 'tempobisnis']"
tanpa ragu ajengan muda gam ciamis menyatakan dukungan mereka yang tulus untuk prabowogibran jabartetappakbowo darijabar untukindonesia,Politik,"['tanpa', 'ragu', 'ajengan', 'muda', 'gam', 'ciamis', 'menyatakan', 'dukungan', 'mereka', 'yang', 'tulus', 'untuk', 'prabowogibran', 'jabartetappakbowo', 'darijabar', 'untukindonesia']"
ganjar mahfud hebat coblos3 3gm dulujokow isekarangganjar dukungantulus untuk02,Politik,"['ganjar', 'mahfud', 'hebat', 'coblos3', '3gm', 'dulujokow', 'isekarangganjar', 'dukungantulus', 'untuk02']"
pengamat menilai diturunkannya videotron anies bisa menjadi snowball perlawanan politik,Politik,"['pengamat', 'menilai', 'diturunkannya', 'videotron', 'anies', 'bisa', 'menjadi', 'snowball', 'perlawanan', 'politik']"
3 kebijakan berbasis ilmu saya kasi cth kasus aja sila cek wawancara abdel achrian ke anies fokus pada penjelasan,Sosial Budaya,"['3', 'kebijakan', 'berbasis', 'ilmu', 'saya', 'kasi', 'cth', 'kasus', 'aja', 'sila', 'cek', 'wawancara', 'abdel', 'achrian', 'ke', 'anies', 'fokus', 'pada', 'penjelasan']"
capres nomor urut 1 anies baswedan mengingatkan agar belanja alutsista harus bersih dan tidak melibatkan korporasi yang punya masalah dengan korupsi,Pertahanan dan Keamanan,"['capres', 'nomor', 'urut', '1', 'anies', 'baswedan', 'mengingatkan', 'agar', 'belanja', 'alutsista', 'harus', 'bersih', 'dan', 'tidak', 'melibatkan', 'korporasi', 'yang', 'punya', 'masalah', 'dengan', 'korupsi']"
program magang di bumn langkah mantap ganjar pranowo santri berprestasi bisa berkontribusi di dunia kerja santribermutu jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['program', 'magang', 'di', 'bumn', 'langkah', 'mantap', 'ganjar', 'pranowo', 'santri', 'berprestasi', 'bisa', 'berkontribusi', 'di', 'dunia', 'kerja', 'santribermutu', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
ghurem2 veraagustian_ mantab ganjar mahfud hebat coblos3 3gm ganjarmahfudm3nangdebat g4njarjkwpalsu,Politik,"['ghurem2', 'veraagustian_', 'mantab', 'ganjar', 'mahfud', 'hebat', 'coblos3', '3gm', 'ganjarmahfudm3nangdebat', 'g4njarjkwpalsu']"
prabowo ingin naikan gaji pejabat agar tidak korupsi tapi keyataannya gaji tinggi korupsi tidak berhenti kpk pun memberika pernyataan gaji yang besar bukan jaminan akan mencegah korupsi,Politik,"['prabowo', 'ingin', 'naikan', 'gaji', 'pejabat', 'agar', 'tidak', 'korupsi', 'tapi', 'keyataannya', 'gaji', 'tinggi', 'korupsi', 'tidak', 'berhenti', 'kpk', 'pun', 'memberika', 'pernyataan', 'gaji', 'yang', 'besar', 'bukan', 'jaminan', 'akan', 'mencegah', 'korupsi']"
dari dulu sllu turun brtemu masyarakat saat ketemu rakyat bnyk keluhan masyarakat yg ddptkan dari sinilah salah satu inspirasi ganjar knp beliau ingin membangun satu desa satu puskesmas ganjarmahfud2024,Politik,"['dari', 'dulu', 'sllu', 'turun', 'brtemu', 'masyarakat', 'saat', 'ketemu', 'rakyat', 'bnyk', 'keluhan', 'masyarakat', 'yg', 'ddptkan', 'dari', 'sinilah', 'salah', 'satu', 'inspirasi', 'ganjar', 'knp', 'beliau', 'ingin', 'membangun', 'satu', 'desa', 'satu', 'puskesmas', 'ganjarmahfud2024']"
emangnya apa salahnya anies dan muhaimin sehingga tidak bisa termaafkan satusatunya kesalahan mereka hanyalah ingin adanya perubahan untuk indonesia yg lebih baik agar rakyat sejahtera dan itu sangat di be,Ideologi,"['emangnya', 'apa', 'salahnya', 'anies', 'dan', 'muhaimin', 'sehingga', 'tidak', 'bisa', 'termaafkan', 'satusatunya', 'kesalahan', 'mereka', 'hanyalah', 'ingin', 'adanya', 'perubahan', 'untuk', 'indonesia', 'yg', 'lebih', 'baik', 'agar', 'rakyat', 'sejahtera', 'dan', 'itu', 'sangat', 'di', 'be']"
debat sama buzzer anies buzzer ahok kalah bukan karena politik identitas tapi menggusur gw anies menggusur juga sambil kirim link data yuk kampanye in jangan pilih anies karena mengusur buzzer gw ngga pernah bilang tidak ada penggusuran jaman anies gw_amp,Politik,"['debat', 'sama', 'buzzer', 'anies', 'buzzer', 'ahok', 'kalah', 'bukan', 'karena', 'politik', 'identitas', 'tapi', 'menggusur', 'gw', 'anies', 'menggusur', 'juga', 'sambil', 'kirim', 'link', 'data', 'yuk', 'kampanye', 'in', 'jangan', 'pilih', 'anies', 'karena', 'mengusur', 'buzzer', 'gw', 'ngga', 'pernah', 'bilang', 'tidak', 'ada', 'penggusuran', 'jaman', 'anies', 'gw_amp']"
he did it again ya allah baru mulai udah masak aja si bapak debatcapres anies rocks debat capres anies2ndstage hwaitingabahanies,Politik,"['he', 'did', 'it', 'again', 'ya', 'allah', 'baru', 'mulai', 'udah', 'masak', 'aja', 'si', 'bapak', 'debatcapres', 'anies', 'rocks', 'debat', 'capres', 'anies2ndstage', 'hwaitingabahanies']"
deklarasi kaula muda nusantara dukung aniesmuhaimin tempofoto,Politik,"['deklarasi', 'kaula', 'muda', 'nusantara', 'dukung', 'aniesmuhaimin', 'tempofoto']"
rencana mundur sri mulyani sri mulyani dikabarkan hendak mundur dari kabinet perbedaan pendapat dengan menteri pertahanan prabowo subianto salah satu pemicunya simak edisi terbaru koran tempo hanya di korantempodigital korantempo,Politik,"['rencana', 'mundur', 'sri', 'mulyani', 'sri', 'mulyani', 'dikabarkan', 'hendak', 'mundur', 'dari', 'kabinet', 'perbedaan', 'pendapat', 'dengan', 'menteri', 'pertahanan', 'prabowo', 'subianto', 'salah', 'satu', 'pemicunya', 'simak', 'edisi', 'terbaru', 'koran', 'tempo', 'hanya', 'di', 'korantempodigital', 'korantempo']"
secara pribadi pak prabowo luar biasa kompeten dan mumpuni untuk membawa indonesia 5 tahun ke depan menuju tujuan bangsa indonesia emas lanjutnya indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas prabowo subianto,Ideologi,"['secara', 'pribadi', 'pak', 'prabowo', 'luar', 'biasa', 'kompeten', 'dan', 'mumpuni', 'untuk', 'membawa', 'indonesia', '5', 'tahun', 'ke', 'depan', 'menuju', 'tujuan', 'bangsa', 'indonesia', 'emas', 'lanjutnya', 'indonesiasentris', 'indonesiahijau', '02melanjutkan', 'anakmudaindonesiaemas', 'prabowo', 'subianto']"
