text,label,check_lupa_spasi
hasil karya omon omon selalunya membanggakan bahkan setelah dia tak menjabat lagi penghargaan tetap diraih kampung susun kunir jakarta karya anies raih medali emas di world habitat awards 2024,Sosial Budaya,False
berbicara masalah kampanye karena hanya nyimak keseluruhan kampanye amin dan sesekali melihat kampanye pak ganjar dan pak prabowo model kampanye ini brilian model kampanye kalau pak anies menang akan menaikkan standar kampanye kita ke depan semoga saja sudah terpilih,Politik,False
suarasuara muda semakin keras mendukung ganjar mahfud sebagai capres dan cawapres 2024 karena kita percaya pada perbaikan hukum yang mahfud md usung,Ideologi,False
di mata rocky gerung prabowo gibran beberapa kali lakukan pelanggaran bawaslu tidur,Politik,False
anies itu tidak pernah ikut aksi 411 sama 212 coba tanya sama yg peci hitam itu massanya darimana aja,Politik,False
klaim tidak memilih prabowo jika anies kalah mencerminkan sikap kritis dan kebebasan berpendapat terlepas dari hasil pemilihan,Politik,False
tapi prabowo punya urusan serius dengan keluarga korban kekerasan negara,Politik,False
petani seindonesia dukung prabowo tapi yg dapat jatah aja,Ideologi,False
food estate bagus profresmeski belum maksimal sudah ada panen jagung amp singkong dalam jumlah terbatas namanya juga baru mulai pertanian itu bukan sulap yg sehari dua hari langsung menghasilkan btw,Sumber Daya Alam,False
selamat pagi pak mohon yg terjadi semalam dalam debat ditutup rapat saat pagi ini bapak sebagai menkopulhukam dimana satu perahu dg pak yg anda sindir yg nahkodanya presiden jokowi atasan bapak tidak elok pak,Politik,False
ini namanya gagasan yang rasional dan realistis akhirnya prabowo setuju walaupun dg katakata kita harus punya dana yang cukup loh tadi katanya banyak duithaha,Politik,False
tidak ngaruh wir tetap all in prabowo yang menjunjung tinggi nepotisme dan kerahasiaan anggaran negara,Politik,False
hadiri konsolidasi demokrat sulsel ahy beri instruksi menangkan prabowo gibran l_ agusyudhoyono pdemokrat demokrat bersama ahy,Politik,False
di jebolin rohingya di laut pake kapan ikan dibilang kuat,Sumber Daya Alam,False
capres cawapres ganjar pranowo dan mahfud md mengajak masyarakat untuk menjadi garda terdepan dalam menjaga konstitusi atau aturan dasar negara,Ideologi,False
para petani adalah pejuang mereka adalah pahlawan pangan petani indonesia harus jadi petani makmur saya bersama mas gibran kami akan berjuang untuk kepentingan rakyat termasuk petani kami akan bekerja se,Sosial Budaya,False
tibatiba 8 kelompok pendukung prabowo di solo raya migrasi dukungan ke anies baswedan,Politik,False
ganjar pranowo terus bergerak canvasing dan door to door ganjar mengutamakan jabat tangan langsung dengan warga di akar rumput sapa masyarakat langsung ganjar bersama rakyat,Politik,False
pengamat militer sebut adanya kemungkinan gibran khianati prabowo jika menang pilpres 2024 ini alasannya,Politik,False
ganjar pranowo dan mahfud md mari bersama kita bantu nelayan lepas dari belenggu kredit macet,Politik,False
totalitas menangkan 02 utk masa depan kaum muda bersama demokrat berdiri sama tinggi dan duduk sama rendah terwu,Demografi,False
cek fakta benarkah anggaran pertahanan indonesia hanya 2 dari pdb seperti kata ganjar,Pertahanan dan Keamanan,False
prabowo abis keributan 1998 kabur ke yordania pulang ke indonesia bikin partai gerindra belum mempertanggungjawabkan pelanggaran ham,Ideologi,False
capres ganjar pranowo punya ide kreatif enggak cuma melanjutkan program pemerintahan sebelumnya tapi juga menambah dan memperbaiki program pemerintah,Ideologi,False
pesan mendalam pak ganjar untuk kedamaian indonesia,Sosial Budaya,False
repost love dan share di media sosial tementemen usai debat capres anies dicecar pertanyaan petani gorontalo di acara,Politik,False
capres no 3 ganjar pranowo yang tulus untuk petani tembakaudukungan kita adalah kunci keberhasilan produksi tembakau yang lebih baik,Ekonomi,False
tentu keterlibatan panelis debat yang dihadiri oleh anies baswedan tidak menjadi masalah bagi anies,Politik,False
solidaritas tanpa batas pak ganjar pranowo jaga bansos tetap berjalan ktp sakti inovasi menuju pemerataan yang lebih baik,Politik,False
j_aryoko mohmahfudmd jk melalui koperasi ekonomi kerakyatan dpt untung dr mn ya mnding bkin perusahaan katering lah jls untung dan menguntungkan ganjar mahfud hebat lulus pasti kerja,Ekonomi,False
pakar mikro ekspresi kirdi putra ketika dijab pertama kali sama pak anies itu sudah bubar keliatan itu dari ekspresinya prabowo bubar semua yang ada di kepalanya el gemoy sehingga menjawab pertanyaan el chef dengan emosi indonesia absent no more,Politik,False
saya tidak meramal tetapi memprediksi dan mengharapkan bapak anies akan jadi bapak nasional semoga allah ridhai fotonya bapak anies dan om imin sejak 20 oktober 2024 dipasang di kelas2 amp kampus2 utk jadi inspirasi seluruh anak muda indonesia amiin,Politik,False
gus yahya dengan tindakan terangterangan mengkhianati prinsipprinsip dasar nu masbowogbran pilihankita asal bukan prabowo,Ideologi,False
begitu besar jasa dan dedikasi mas bowo untuk nkri apalgi ketulusan pak prabowo dalam menjaga hubungan internasional yg baik,Politik,False
ganjar luncurkan program gatisin pilih mana makan siang gratis atau internet gratis,Ekonomi,False
program duo bapak bangsa ganjar pranowo prof mahfud yakin setiap desa punya potensi besar untuk maju dalam ekonomir23z06,Ekonomi,False
bersama pasangan dua bapak bangsa ganjar pranowo prof mahfud kita teguh mempertahankan integritas dan menolak praktek korupsink21czd,Politik,False
merakyat bukanlah sekadar kata kata kosong bagi ganjar mahfud melainkan cara hidup mereka mereka sering menghabiskan waktu untuk berbicara dengan masyarakat mendengarkan permasalahan mereka dan mencari solu,Sosial Budaya,False
terimakasih gotong royong dan loyalitasnya survei ipo prabowo gibran 423 amin 345 ganjarmahfud 215 capaian elektabilitas amin selisih 79 persen dari paslon 2 yakni 345 persen porsi pemilih pkb yang masuk kategori pemilih tetap tercatat paling tinggi,Politik,False
lahir gede nenek moyang juga di jakarta dan sekarang sudah kepala 4 baru era pak anies berasa jakarta adem indahhhh banget jazakallah pak semoga menjadi pemberat timbangan amal kebaikan bapak di yaumil hisab semoga menjadi cacatan sejarah jakarta,Demografi,False
sudah tidak mendukung prabowo nih karena pilpres 2019 prabowo itu antitesa jokowi ingat itu,Ideologi,False
sentimen positif pada anies baswedan di media sosial lebih tinggi dibanding prabowo dan ganjar emosi prabowo yang tak stabil menjadi top isu di media sosial seperti apa reaksi netizen di media sosial usai debat capres ketiga,Politik,False
apa khabar kamu bapak saya tak tahu nama penulis dan pembaca puisi ini tapi memang sepanjang anies menjadi gubernur ada banyak air mata melihatnya memeluk dan dipeluk warganya yg miskin amp terpinggirkan,Sosial Budaya,False
program ganjar pranowo ingin setiap desa punya peran ekonomi yang penting,Ekonomi,False
keren banget upaya yang dilakukan oleh pak prabowo untuk meningkatkan cyber security dengan mendirikan beasiswa unhan,Pertahanan dan Keamanan,False
pilpres ini bertumpu pada siapa dalang atau beckgroundnya rakyat sudah pada pinter ko siapa dalang di balik masing2 paslon silahkan pilih capres yg dalangnya berkwalitas salam cerdas 02 prabowo gibran,Ideologi,False
bersama prabowo gibran kita bisa meraih kemajuan yang lebih besar rakyatsenang 02menang,Politik,False
ada yg panik gelombang perubahan semakin tidak terbendung acara pak anies di bone makassar sulawesi selatan di gembosi dan di ganggu tapi yg datang semakin tumpah ruah,Politik,False
akhirnya di tahun 2013 anies memulai babak baru amp memutuskan untuk terlibat politik praktis diawali dengan membuat gerakan turun tangan mengajak lebih banyak orang berpolitik agar muncul pemimpin yang kompeten amp berintegritas di berbagai sektor,Politik,False
sosok ganjarmahfud yang tegas tapi juga peduli membuat program beasiswa ini benarbenar memberikan harapan baru untuk anakanak prajurit,Politik,False
coba nobar desak anies kalimantan kak sudah ada 2 kota disitu bahas permasalahn2 real dari rakyat kalimantan terus dibahas juga perencanaan 01 di kalimantan,Sosial Budaya,False
yang paling penting ganjar pranowo itu punya tekad bulat buat adain perubahan dan ngilangin korupsi dari akarakarnya,Politik,False
said aqil temui elite nasdem saya menaruh simpati ke aniesmuhaimin,Politik,False
guna memenangkan hati rakyat itu tkn prabowo gibran akan mengajak masyarakat untuk berkolaborasi,Politik,False
nu bersatu menangkan aniesmuhaimin lawan politik dinasti amin ya allah,Politik,False
01 desak anies slepet imin 03 gelar tikar tabrak prof 02,Sosial Budaya,False
team pesona bobby kertanegara mulai turun tangan jadi relawan prabowo gibran,Politik,False
gila sih ini pendukungnya prabowo cuman karena perbedaan dukungan politik sampe doxxing data anaknya pak anies yg gada hubungannya dengan pilpres serem bgt kalo orangorang begini diberikan kekuasaan tolong ditindak akun atas nama dibawah,Politik,False
semakin nyata keinginan rakyat untuk perubahan dan tergambar pd setiap kampanye anies di berbagai daerah di indonesia arus gerakan perubahan tak bisa terbendung bak tsunami dan smakin yakin in syaa allah aniesmuhaimin menang 1 putaran dg perolehan suara minimal 65 aamiin,Politik,False
hal tersebut menurut dudung merupakan klaim sepihak tanpa datadata yang lengkap prabowo subianto,Politik,False
program duet capres dan cawapres ri no 03 ganjar pranowo mahfud md bikin ekonomi kita maju 7 pertumbuhan setiap tahun,Ekonomi,False
saya orang jateng keluarga banyak yg masih dukung banteng tapi saya dukung anies,Ekonomi,False
para kyai dan ulama di jabar menunjukkan keteladanan dalam mendukung no 2 prabowo dengan penuh keyakinan berbuatbaik untukmasyarakat,Politik,False
anies baswedan adalah pribumi asli di foto ini adalah nisan sang kakek alm ar baswedan lahir di ampel surabaya wafat di jakarta jabatan semasa hidup pahlawan nasional perintis kemerdekaan menteri muda penerangan ri 19461947 bpupki 1945 bpknip 1946,Ideologi,False
sudah didukung presiden dan sudah ngobok2 mk masih ketar ketir sama dukungan bapak kalian lol pecundang anies deserve better anies deserve better apologize to anies apologize to anies,Politik,False
setelah anies nyapres abb mau nyoblos setelah sebelumnya antidemokrasi hrs mau menghargai pilihan orang lain mereka pilih 01 bukan karena menguntungkan kelompoknya tapi karena 01 menjanjikan kesetaraan hak untuk semua asal sesuai dg hukum itu fair bagi mereka dan kita,Politik,False
momen cak imin resmikan rumah perubahan bhinneka tunggal ika lintas agama dan golongan di magetan di rumah perubahan inilah para relawan akan menggaungkan perubahan dam memenangkan amin anies muhaimin,Politik,False
yang jarang terekspos media adab anies baswedan kepada penyandang disabilitas,Sosial Budaya,False
surat terbuka untuk bukan soal urusan benar dan salah ini sensitif dan tidak sensitif disclaimer satu gua double minoritas keturunan cina dan kristen tahun 2018 lalu gua pendukung keras ahok juga ikut kampanye ke teman2 dan keluarga untuk kumpulin tanda tangan untuk ahok dan ikut gabung gerakan 1000 lilin untuk ahok ketika dia divonis penjara dua di pemilu presiden 2024 tahun ini walaupun gua masih swing voter menimbangnimbang di antara ketiga kandidat tinggal dua sih sebenarnya di posisi saat ini gua lebih condong untuk vote anies surat terbuka ini gua tulis untuk anies karena gua tidak bisa ikut keriaan acara desak anies di indonesia,Sosial Budaya,False
andi widjajanto menggarisbawahi perlunya keleluasaan menentukan posisi sejalan kepentingan nasional visi ini diterapkan oleh ganjarmahfud,Politik,False
ganjar pranowo dan prof mahfud md dari generasi muda hingga yang senior menjadi simbol sambutan positif yang mempersatukan kita semua,Demografi,False
the former chief justice of indonesias constitutional court is calling for me to be captured because i called for war crimes trials of all officials who murder civilians including presidential candidate gen prabowo subianto amp the us officials who armed trained amp sponsored him,Politik,False
anies bicara dengan latar belakang jis bersama amin majukan sepak bola nasional,Politik,False
emakemak di kuningan deklarasi dukung pasangan aniesmuhaimin,Politik,False
lambe waras elektabilitas anies saat mendekati hari pencoblosan bisa diatas 60 kubu 02 akan menggenjot strategi dengan mengeluarkan hasilhasil survey dibuat tinggi meskipun di acara2 kampanyenya sudah tidak ada pendukungnya,Politik,False
kok bisa prabowo berbohong dengan entengnya,Politik,False
koruptor harus dimiskinkan tidak ada pilihan lain ini adalah hukuman yang harus diberikan tutur anies,Politik,False
begini seharusnya masyarakat menjaga pemilu tetap adil dan tidak berpihak pendukung ganjar militan ini lokasi ada di video,Politik,False
anies meresapi pelukan erat pria paruh baya merasa bertanggung jawab untuk membela hakhak dasar warga kampung bayam,Sosial Budaya,False
pasangan no 03 paket komplit untuk indonesia ganjar pranowo mahfud md calon pemimpin yang tidak cuma tahu masalah tapi juga punya solusi pilih ganjar untuk perubahan yang kita inginkan,Politik,False
video kapan sebelum kampanye anies juga uda sholat uda ke masjid buat ibadah karena memang itu yang diajarkan agamanya bagus karena anies menunaikan pancasila ke1 jangan membalikkan fakta taat dengan m,Ideologi,False
selepas debat anies dan ganjar safari dialog temui dan dengar suara rakyat selepas debat prabowo tantrum berharihari minta ditepuk tangani pendukungnya sendiri bajer2 medsosnya bangga2kan itu pinjam pertanyaan prabowo mereka ini pintar apa,Politik,False
kebanyakan orang dukung 02 bukan krn prabowo tbh tapi krn percaya jokowi krn tahu di belakangnya prabowo itu jokowi dan percaya jokowi bisa ngendaliin prabowo mau disangkal gimanapun jokowi emang ksh perubah,Ideologi,False
wiranto turun gunung langsung untuk sosialisasikan paslon no 2 prabowo gibran wiranto konsilidasi dg ribuan masyarakat dan laskar pemuda adat dayak kaltim kaltara kalteng dan kalbar,Politik,False
inilah kenapa kemarin kubilang kalo kita tidak bisa mereduksi kemampuan public speaking pak anies cuman sebatas omonomon doang anda tidak akan bisa presentasi kayak gini kalo anda tidak memahami akar masalah yg dibahas justru yg bahaya itu leader yg tidak bisa komunikasi,Politik,False
pemkot batam bungkam soal izin spanduk prabowo gibran di welcome to batam detikcom,Politik,False
sepakat dgn alm munir kami tidak pernah membantah dan tidak pula mau menghapus postingan2 lama kami tentang masalah penculikan namun apa yg disampaikan cak nun ini ada benarnya ini terkonfirmasi dgn justru bergabungnya para korban penculikan itu ke kubu prabowo,Politik,False
07 100 food estate mulai dicanangkan pada 3 tahun lalu tepatnya pada 6 juli 2020 dibantu oleh menteri pupr dan menteri pertanian secara garis besar food estate adalah program ekstensifikasi pertanian membuka lahan yg besar dan mengubahnya menjadi lahan pertanian 2 bulan setelah dicanangkan food estate mulai dikerjakan di kalimantan tengah yaitu daerah gunung emas sedangkan pt yang terlibat dalam program ini berdasarkan penelusuran tempo adalah pt yang baru dibentuk 5 bulan sebelumnya yaitu pt agrinas dimana susunan direksinya terdapat setidaknya 3 dari gerindra dan banyak juga staff agrinas merangkap sebagai pegawai kementerian pertahanan di food estate food estate berencana untuk membuka 6 ribu hektar hutan hujan tropis tepat 4 bulan setelah dicanangkan beberapa anggota tni terlibat dalam pembabatan hutan dimana hutan yang sudah dibuka saat itu sekitar 670 hektar dan karena itu adalah hutan tentunya banyak kayu yg dihasilkan kemanakah kayu2 tersebut tiada yang tahu dan tiada yg mengerti awalnya food estate menanam singkong pada bekas hutan tersebut namun karena tanahnya berpasir singkong tak kunjung tumbuh dalam kurun waktu 3 tahun sehingga untuk menutupi kegagalan tersebut didatangkanlah jagung dalam polibag untuk 34 hektare lahan tersebut dan itupun hasilnya juga tidak memuaskan dari sisi anggaran food estate masuk dalam kategori psn dimana anggaran yg dihabiskan 20212022 sekitar 15 triliun di 2023 ada anggaran sekitar 24 triliun dan nanti di 2024 dianggarkan 256 triliun jokowi sendiri mengatakan anggaran yang dibutuhkan sekitar 108 triliun mengingat menurut laporan ppatk 36 masuk ke kantong asn dan politisi maka 38 triliun bisa masuk ke kantong mereka apalagi kalo pelaksananya orang dalam pasti akan lebih luar biasa dan apa hasilnya setelah 3 tahun berjalan bisa dibilang 0 besar karena panen jagungnya juga tidak signifikan sampai disini kalo kita merasionalkan menjadi skor penilaian kinerja prabowo di food estate maka dapat kita hitung dari lahan yang sudah dibabat yaitu sekitar 670 hektar dibandingkan dengan jagung polybag yg dipanen oleh jokowi sekitar 4 hektareatau didapat 069 jadi 07 100 walaupun sudah dikatrol oleh jagung polybag sepertinya pak anies baswedan masih berbaik hati memberikan score 11 dari 100 tanam singkong tumbuh jagung 4 triliun hilang siapa yg nanggung sudah diberi proyek untuk dijadikan panggung hasilnya tidak nendang karena kapasitas nanggung eh malah maksa ikut pemilu padahal gampang tersinggung gimana,Ekonomi,False
edy rahmayadi anies paling cocok memimpin indonesia,Politik,False
perkumpulan warga kampung bayam hadir di salah satu rangkaian kegiatan calon presiden capres nomor urut 1 anies baswedan di half patiunus jakarta selatan kamis 1812024 pada kesempatan tersebut salah satu dari mereka pria paruh baya menghampiri anies sembari memeluk erat tidak terdengar terlalu jelas namun yang pasti pria itu mengeluhkan bagaimana nasib para warga kampung bayam yang tidak kunjung mendapatkan hak tempat tinggal pak nasib kami gimana belum ada kepastian tempat tinggal ujar pria itu dengan suara parau simak berita selengkapnya hanya di,Politik,False
usai ikut desak anies mahasiswi jakarta semakin yakin dukung amin,Politik,False
ungkapanungkapan cinta mengucur dalam silaturahmi tersebut banyak pula yang nitip salam buat mas alam ganjar yang memang memikat hati para kaum hawa lantaran sikapnya yang penuh kasih sayang,Politik,False
masalah impor beras itukan kenyataan ironis dinegara sesubur indonesia ini kita masih impor bahan pangan pokok betul kata pak anies harga beras mahal petaninya,Sosial Budaya,False
prabowo di apresiasi dpr karena tak terpancing soal data pertahanan negara,Politik,False
komitmen nyata prabowo gibran siap berikan makan siang gratis bagi anakanak sekolah sebuah langkah positif untuk pendidikan dekade08,Sosial Budaya,False
elektabilitas prabowo gibran terus melejit diyakini menang sekali putaran suara merdeka pantura suara merdeka pantura,Politik,False
aku dulu percaya golput juga sikap politik yg punya nilai prabowo gibran and jokowi have completely changed that kalau semua paslon memang berpotensi menindas at the very least choose our own oppressor yg mana yg masih bisa didesak didemo dikritik choose our own oppressor,Politik,False
wah suka bgt sama program becak listrik pak prabowo bener bener mikirin lingkungan bgt ya sudah pasti bisa mengurangi polusi udara nih pakbowopertama didunia,Sumber Daya Alam,False
momen capres nomor urut 3 ganjar pranowo besuk relawannya korban penganiayaan oleh oknum tni di boyolali tak hanya bertanya kondisi juga bertanya kronologi kejadian hingga relawan pendukungnya itu dipukuli ia pun meminta aparat keamanan termasuk institusi tni menangani kejadian ini,Pertahanan dan Keamanan,False
paslon ri 1 dan ri 2 ganjar pranowo mahfud md evaluasi uu ite biar indonesia lebih terbuka dan demokratis,Politik,False
saya approve juga kok transport di zaman anies dr berita yg saya baca,Politik,False
pak anies nih sudah pasti bisa buat mengembang tanggungjawab mengatasi masalah ketimpangan yang terjadi,Sosial Budaya,False
ahy sebut masyarakat aceh banyak titipkan harapan ke prabowo subianto a pdemokrat agusyudhoyono demokrat selalu dihati,Politik,False
jika prabowo berkuasa itu ibarat mumi suharto bangkit kembali bangsa ini balik lagi ke otoritarianisme sementara energi ut melawan dipastikan tak akan lagi semasif zaman 98,Ideologi,False
kata anies lebih baik naikkan status guru honorer ketimbang bangun ikn,Politik,False
mari melangkah bersama untuk ganjarmahfud saatnya memastikan setiap suara sah demi kemajuan indonesia pilih nomor 3 dan bergabunglah dalam perjalanan menuju indonesia unggul di pemilu 2024 tanggal 14 februari,Politik,False
padahal lagi musim kampanye loh pak mentan kalo memang berhasil napa tidak jadi bahan kampanye napa malah disembuny,Sumber Daya Alam,False
secara kelembagaan kpk ini sudah bagus hanya perlu diperkuat dari sisi integritas independensi dan disiplin kode etik yang tinggi dari setiap jajaran kpk mulai dari pimpinan hingga staf saya dan mas anies berkomitmen untuk mewujudkan dan menegakkannya kembali bagaimanapun kpk ini adalah ujung tombak pemberantasan korupsi terimakasih pak nawawi pomolango dan seluruh jajaran pimpinan serta staf kpk yang sudah menggelar acara paku integritas kpk,Politik,False
nampolin prabowo seenak hati prabowo ngomong etika dinyinyirin sekarang di sruduk balik gibran terkaing2 bilang etika,Politik,False
anies tega sekali kampung susun bayam tidak diberikan ke warga,Politik,False
program yang nyata bebas pelanggaran ham dan kepemimpinan yang bersahaja ganjar pranowo memenuhi kriteria itu semua,Ideologi,False
masalah pertanahan petani kecil lahannya paling 3000m bang ayolah galakkan transmigrasi lagi beri 2ha pd tiap tani saya kira dg pajak,Sumber Daya Alam,False
anies berjanji akan memulihkan tni polri dan asn yang dihukum karena menjalankan komitmen netralitas pada pilpres 2024,Pertahanan dan Keamanan,False
pak mahfud md dan pak ganjar pranowo jawara dwi tunggal masa kini bersama kita bangun fondasi indonesia yang lebih kuat,Politik,False
dulu kampanye isinya bagibagi nabung sama uang perut amp dompet terisi kini berubah karena anies rakyat pulang kampanye krn ada dialog otaknya yg terisi,Politik,False
edukasi jadi prioritas ganjar pranowo ajak perguruan tinggi buat program inovatif demi kemajuan daerah,Politik,False
tiba di medan prabowo disambut antusias ribuan rakyat dari bandara sampai tempat acara,Politik,False
07 100 food estate mulai dicanangkan pada 3 tahun lalu tepatnya pada 6 juli 2020 dibantu oleh menteri pupr dan menteri pertanian secara garis besar food estate adalah program ekstensifikasi pertanian membuka lahan yg besar dan mengubahnya menjadi lahan pertanian 2 bulan setelah dicanangkan food estate mulai dikerjakan di kalimantan tengah yaitu daerah gunung emas sedangkan pt yang terlibat dalam program ini berdasarkan penelusuran tempo adalah pt yang baru dibentuk 5 bulan sebelumnya yaitu pt agrinas dimana susunan direksinya terdapat setidaknya 3 dari gerindra dan banyak juga staff agrinas merangkap sebagai pegawai kementerian pertahanan di food estate food estate berencana untuk membuka 6 ribu hektar hutan hujan tropis tepat 4 bulan setelah dicanangkan beberapa anggota tni terlibat dalam pembabatan hutan dimana hutan yang sudah dibuka saat itu sekitar 670 hektar dan karena itu adalah hutan tentunya banyak kayu yg dihasilkan kemanakah kayu2 tersebut tiada yang tahu dan tiada yg mengerti awalnya food estate menanam singkong pada bekas hutan tersebut namun karena tanahnya berpasir singkong tak kunjung tumbuh dalam kurun waktu 3 tahun sehingga untuk menutupi kegagalan tersebut didatangkanlah jagung dalam polibag untuk 34 hektare lahan tersebut dan itupun hasilnya juga tidak memuaskan dari sisi anggaran food estate masuk dalam kategori psn dimana anggaran yg dihabiskan 20212022 sekitar 15 triliun di 2023 ada anggaran sekitar 24 triliun dan nanti di 2024 dianggarkan 256 triliun jokowi sendiri mengatakan anggaran yang dibutuhkan sekitar 108 triliun mengingat menurut laporan ppatk 36 masuk ke kantong asn dan politisi maka 38 triliun bisa masuk ke kantong mereka apalagi kalo pelaksananya orang dalam pasti akan lebih luar biasa dan apa hasilnya setelah 3 tahun berjalan bisa dibilang 0 besar karena panen jagungnya juga tidak signifikan sampai disini kalo kita merasionalkan menjadi skor penilaian kinerja prabowo di food estate maka dapat kita hitung dari lahan yang sudah dibabat yaitu sekitar 670 hektar dibandingkan dengan jagung polybag yg dipanen oleh jokowi sekitar 4 hektareatau didapat 069 jadi 07 100 walaupun sudah dikatrol oleh jagung polybag sepertinya pak anies baswedan masih berbaik hati memberikan score 11 dari 100 tanam singkong tumbuh jagung 4 triliun hilang siapa yg nanggung sudah diberi proyek untuk dijadikan panggung hasilnya tidak nendang karena kapasitas nanggung eh malah maksa ikut pemilu padahal gampang tersinggung gimana,Ekonomi,False
kita beruntung memiliki pemimpin seperti ganjarmahfud yang memprioritaskan keamanan digital melalui perkuatan bssn di semua tingkatan,Pertahanan dan Keamanan,False
capres cawapres ganjar pranowo dan mahfud md mari bersamasama kita buka jalan bagi nelayan yang terjebak kredit macet sebagai hasilnya mereka dapat melangkah menuju kebebasan finansial,Ekonomi,False
banyak wilayah kumuh yg disulap jadi lebih baik dan layak oleh pak anies,Sosial Budaya,False
pas tahu visi misi 01 ada yg untuk bangun kota2 aku seneng bgt apalagi pak anies pernah bilang ingin buat semacam policy buat kepala daerah biar satu nilai sama pusat jadi kan banyak kota bisa lebih maju lag,Sosial Budaya,False
keren fren pastiinpbowo gbranpasti bangun perkebunan yang berkesinabungan bagi menaikkan hasil tanaman dan hewan ternak masgbran kamiadadisini,Ekonomi,False
seperti ini yg perlu di usut kepolisian kenapa relawan prabowo salurkan bantuan pupuk murah sedangkan para petani susah dapat pupuk,Sumber Daya Alam,False
kenapa prabowo terus mempertahankan model kampanye playing victim merasa didzalimi lawan saat debat 1 bulan lalu ya karna hanya dari situ lah satu satu nya cara untuk mendapatkan simpati karna tidak bernyali untuk mengadakan dialog terbuka bersama masyarakat,Politik,False
kolaborasi hebat antara pak anies dan cak imin menyatukan visi untuk kemajuan yang inklusif dan berdampak positif,Politik,False
prabowo sby ahy dan muallem di mesjid raya baiturrahman banda aceh xis agusyudhoyono pdemokrat demokrat untuk rakyat,Politik,False
ganjar tantang bawaslu usut gus miftah bagibagi uang di pamekasan,Politik,False
anies baswedan dan mas bowo mungkin terkenal tapi capres ganjar pranowo lebih nyata aja dia benerbener peduli sama isu lingkungan dan keberlanjutanabbcbk,Politik,False
fico ini munafik dia mengikuti kata gusdur bahwa mahfud ada peluru tak terkendali sedangkan gusdur juga pernah bilang bahwa prabowo adalah rang paling ikhlas ini sudah jelas transferan juga termasuk awkwkkw,Politik,False
prabowo hei maling koruptor kaum munafik dan antek asing prabowo tak pernah gentar pada kalian,Politik,False
ada massa ppp di kampanye akbar anies baswedan insya allah umatnya bersama kita,Politik,False
tertangkap kamera seorang emak2 pendukung 02 saat di debat capres semalam yang berteriak anies bangsat langsung ketakutan saat dikondisiksn clear ya pendukung sama yg di dukung sama2 tidak punya etika,Politik,False
program paslon ganjar pranowo dan mahfud md tawarkan solusi terdepan untuk ekonomi desa yang kuat,Ekonomi,False
pasangan paket komplit ganjar pranowo amp mahfud md suara hati rakyat yang harus diwujudkan pilih ganjar pranowo tementemen,Politik,False
kan jls ke tidakadilan sama pak anies pak anies mau mendidik masyarakat utk pinter utk berani bersuara dng keresaaan dan ketidakadilan yg mrk terima tapi di halang2 in dan izinnnya di larang kan berati mmng keresahan masyarakat itu nyata dan pemerintah tidak mau melihat ini,Sosial Budaya,False
indonesia maju visi prabowo gibran untuk kemajuan berkelanjutan dukungantulus untuk02,Politik,False
prabowo jangan termakan cuci otak indonesia negara miskin dan tidak mampu,Ideologi,False
bulan januari ini serangan dari kubu dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup membagikan informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan 02 berkuasa asal bukan prabowo,Pertahanan dan Keamanan,False
pak ganjar tak sekadar bicara tapi membuktikan keunggulannya dalam debat,Politik,False
ganjar m3mberi solusi,Politik,False
masyarakat di wilayah dki jakarta yakin bahwa ganjar pranowo mahfud md merupakan calon pemimpin yang paling tepat untuk membawa indonesia menuju kemajuan dan kesejahteraan salam kemenangan jumat seventeen,Politik,False
ganjarmahfud benarbenar memahami kebutuhan kita terutama dalam hal perbaikan k3amanan nasional,Pertahanan dan Keamanan,False
gempar netizen ungkap cak imin difitnah secara keji dipanggung debat seakan2 timnya menggunakan air mineral botol kemasan padahal anies dan cak imin menggunakan tumbler,Politik,False
calon presiden nomor urut 1 anies baswedan merespon santai sikap capres nomor 2 prabowo subianto pasca debat capres yang bergulir 7 januari 2024 lalu,Politik,False
temen saya ada yg dukung paslon 01 dia cerita saat acara desak anies dijogja ada 2 tempat yg batalin tiba2 ngeri nyaa penguasa ini,Sosial Budaya,False
no i really enjoy the show hal hal yg se indonesia gada yg berani tanya ke elit malam ini di lontarkan oleh pak anis ke pak prabowo stop normalisasi para elit berbuat se enak nya,Politik,False
tapi buat yang mungkin baru pertama ketemu saya perkenalkan nama saya kaesang pangarep ketua umum psi prabowo subianto,Politik,False
ketulusan prabowo tercermin dari semangatnya dalam mendidik generasi muda untuk cinta indonesia buktinyata tiadahenti,Politik,False
